team,over,ball_number,powerplays_from,powerplays_to,powerplays_type,striker,bowler,non_striker,batter_runs,extra_runs,total_runs,review_by,review_umpire,review_batter,review_decision,review_type,wides,legbyes,byes,player_out,wicket_kind,subbed_in,subbed_out,subbed_team,subbed_reason,fielders_name,target_overs,target_runs,current_team_total,source_file,noballs,is_fielder_sub,umpires_call,injury_subbed_in,injury_subbed_out,is_non_boundary
Royal Challengers Bengaluru,19,2.0,0.1,5.6,mandatory,TH David,Arshdeep Singh,VR Iyer,0,1,1,,,,,,1.0,,,,,,,,,,,,210,1529304.csv,,,,,,
Royal Challengers Bengaluru,19,3.0,0.1,5.6,mandatory,TH David,Arshdeep Singh,VR Iyer,1,0,1,,,,,,,,,,,,,,,,,,211,1529304.csv,,,,,,
Royal Challengers Bengaluru,19,4.0,0.1,5.6,mandatory,VR Iyer,Arshdeep Singh,TH David,1,0,1,,,,,,,,,,,,,,,,,,212,1529304.csv,,,,,,
Royal Challengers Bengaluru,19,5.0,0.1,5.6,mandatory,TH David,Arshdeep Singh,VR Iyer,6,0,6,,,,,,,,,,,,,,,,,,218,1529304.csv,,,,,,
Royal Challengers Bengaluru,19,6.0,0.1,5.6,mandatory,TH David,Arshdeep Singh,VR Iyer,4,0,4,,,,,,,,,,,,,,,,,,222,1529304.csv,,,,,,
Royal Challengers Bengaluru,19,7.0,0.1,5.6,mandatory,TH David,Arshdeep Singh,VR Iyer,0,0,0,,,,,,,,,TH David,caught,,,,,Harpreet Brar,,,222,1529304.csv,,,,,,
Punjab Kings,0,1.0,0.1,5.6,mandatory,Priyansh Arya,B Kumar,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,0,1529304.csv,,,,,,
Punjab Kings,0,2.0,0.1,5.6,mandatory,Priyansh Arya,B Kumar,P Simran Singh,0,1,1,,,,,,1.0,,,,,,,,,,20.0,223.0,1,1529304.csv,,,,,,
Punjab Kings,0,3.0,0.1,5.6,mandatory,Priyansh Arya,B Kumar,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,1,1529304.csv,,,,,,
Punjab Kings,0,4.0,0.1,5.6,mandatory,Priyansh Arya,B Kumar,P Simran Singh,0,0,0,,,,,,,,,Priyansh Arya,caught,,,,,R Shepherd,20.0,223.0,1,1529304.csv,,,,,,
Punjab Kings,0,5.0,0.1,5.6,mandatory,C Connolly,B Kumar,P Simran Singh,4,0,4,,,,,,,,,,,,,,,,20.0,223.0,5,1529304.csv,,,,,,
Punjab Kings,0,6.0,0.1,5.6,mandatory,C Connolly,B Kumar,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,5,1529304.csv,,,,,,
Punjab Kings,0,7.0,0.1,5.6,mandatory,C Connolly,B Kumar,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,5,1529304.csv,,,,,,
Punjab Kings,1,1.0,0.1,5.6,mandatory,P Simran Singh,JR Hazlewood,C Connolly,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,6,1529304.csv,,,,,,
Punjab Kings,1,2.0,0.1,5.6,mandatory,C Connolly,JR Hazlewood,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,6,1529304.csv,,,,,,
Punjab Kings,1,3.0,0.1,5.6,mandatory,C Connolly,JR Hazlewood,P Simran Singh,4,0,4,,,,,,,,,,,,,,,,20.0,223.0,10,1529304.csv,,,,,,
Punjab Kings,1,4.0,0.1,5.6,mandatory,C Connolly,JR Hazlewood,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,10,1529304.csv,,,,,,
Punjab Kings,1,5.0,0.1,5.6,mandatory,C Connolly,JR Hazlewood,P Simran Singh,6,0,6,,,,,,,,,,,,,,,,20.0,223.0,16,1529304.csv,,,,,,
Punjab Kings,1,6.0,0.1,5.6,mandatory,C Connolly,JR Hazlewood,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,16,1529304.csv,,,,,,
Punjab Kings,2,1.0,0.1,5.6,mandatory,P Simran Singh,B Kumar,C Connolly,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,16,1529304.csv,,,,,,
Punjab Kings,2,2.0,0.1,5.6,mandatory,P Simran Singh,B Kumar,C Connolly,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,17,1529304.csv,,,,,,
Punjab Kings,2,3.0,0.1,5.6,mandatory,C Connolly,B Kumar,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,18,1529304.csv,,,,,,
Punjab Kings,2,4.0,0.1,5.6,mandatory,P Simran Singh,B Kumar,C Connolly,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,18,1529304.csv,,,,,,
Punjab Kings,2,5.0,0.1,5.6,mandatory,P Simran Singh,B Kumar,C Connolly,0,0,0,,,,,,,,,P Simran Singh,caught,,,,,D Padikkal,20.0,223.0,18,1529304.csv,,,,,,
Punjab Kings,2,6.0,0.1,5.6,mandatory,SS Iyer,B Kumar,C Connolly,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,19,1529304.csv,,,,,,
Punjab Kings,3,1.0,0.1,5.6,mandatory,SS Iyer,Rasikh Salam,C Connolly,0,0,0,,,,,,,,,,,Rasikh Salam,D Padikkal,Royal Challengers Bengaluru,impact_player,,20.0,223.0,19,1529304.csv,,,,,,
Punjab Kings,3,2.0,0.1,5.6,mandatory,SS Iyer,Rasikh Salam,C Connolly,0,0,0,,,,,,,,,SS Iyer,caught,,,,,JM Sharma,20.0,223.0,19,1529304.csv,,,,,,
Punjab Kings,3,3.0,0.1,5.6,mandatory,Suryansh Shedge,Rasikh Salam,C Connolly,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,19,1529304.csv,,,,,,
Punjab Kings,3,4.0,0.1,5.6,mandatory,Suryansh Shedge,Rasikh Salam,C Connolly,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,19,1529304.csv,,,,,,
Punjab Kings,3,5.0,0.1,5.6,mandatory,Suryansh Shedge,Rasikh Salam,C Connolly,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,19,1529304.csv,,,,,,
Punjab Kings,3,6.0,0.1,5.6,mandatory,Suryansh Shedge,Rasikh Salam,C Connolly,4,0,4,,,,,,,,,,,,,,,,20.0,223.0,23,1529304.csv,,,,,,
Punjab Kings,4,1.0,0.1,5.6,mandatory,C Connolly,JR Hazlewood,Suryansh Shedge,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,24,1529304.csv,,,,,,
Punjab Kings,4,2.0,0.1,5.6,mandatory,Suryansh Shedge,JR Hazlewood,C Connolly,0,1,1,,,,,,1.0,,,,,,,,,,20.0,223.0,25,1529304.csv,,,,,,
Punjab Kings,4,3.0,0.1,5.6,mandatory,Suryansh Shedge,JR Hazlewood,C Connolly,6,0,6,,,,,,,,,,,,,,,,20.0,223.0,31,1529304.csv,,,,,,
Punjab Kings,4,4.0,0.1,5.6,mandatory,Suryansh Shedge,JR Hazlewood,C Connolly,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,31,1529304.csv,,,,,,
Punjab Kings,4,5.0,0.1,5.6,mandatory,Suryansh Shedge,JR Hazlewood,C Connolly,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,31,1529304.csv,,,,,,
Punjab Kings,4,6.0,0.1,5.6,mandatory,Suryansh Shedge,JR Hazlewood,C Connolly,4,0,4,,,,,,,,,,,,,,,,20.0,223.0,35,1529304.csv,,,,,,
Punjab Kings,4,7.0,0.1,5.6,mandatory,Suryansh Shedge,JR Hazlewood,C Connolly,0,1,1,,,,,,1.0,,,,,,,,,,20.0,223.0,36,1529304.csv,,,,,,
Punjab Kings,4,8.0,0.1,5.6,mandatory,Suryansh Shedge,JR Hazlewood,C Connolly,2,0,2,,,,,,,,,,,,,,,,20.0,223.0,38,1529304.csv,,,,,,
Punjab Kings,5,1.0,0.1,5.6,mandatory,C Connolly,Rasikh Salam,Suryansh Shedge,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,38,1529304.csv,,,,,,
Punjab Kings,5,2.0,0.1,5.6,mandatory,C Connolly,Rasikh Salam,Suryansh Shedge,4,0,4,,,,,,,,,,,,,,,,20.0,223.0,42,1529304.csv,,,,,,
Punjab Kings,5,3.0,0.1,5.6,mandatory,C Connolly,Rasikh Salam,Suryansh Shedge,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,42,1529304.csv,,,,,,
Punjab Kings,5,4.0,0.1,5.6,mandatory,C Connolly,Rasikh Salam,Suryansh Shedge,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,42,1529304.csv,,,,,,
Punjab Kings,5,5.0,0.1,5.6,mandatory,C Connolly,Rasikh Salam,Suryansh Shedge,6,0,6,,,,,,,,,,,,,,,,20.0,223.0,48,1529304.csv,,,,,,
Punjab Kings,5,6.0,0.1,5.6,mandatory,C Connolly,Rasikh Salam,Suryansh Shedge,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,49,1529304.csv,,,,,,
Punjab Kings,6,1.0,0.1,5.6,mandatory,C Connolly,Suyash Sharma,Suryansh Shedge,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,50,1529304.csv,,,,,,
Punjab Kings,6,2.0,0.1,5.6,mandatory,Suryansh Shedge,Suyash Sharma,C Connolly,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,51,1529304.csv,,,,,,
Punjab Kings,6,3.0,0.1,5.6,mandatory,C Connolly,Suyash Sharma,Suryansh Shedge,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,52,1529304.csv,,,,,,
Punjab Kings,6,4.0,0.1,5.6,mandatory,Suryansh Shedge,Suyash Sharma,C Connolly,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,53,1529304.csv,,,,,,
Punjab Kings,6,5.0,0.1,5.6,mandatory,C Connolly,Suyash Sharma,Suryansh Shedge,6,0,6,,,,,,,,,,,,,,,,20.0,223.0,59,1529304.csv,,,,,,
Punjab Kings,6,6.0,0.1,5.6,mandatory,C Connolly,Suyash Sharma,Suryansh Shedge,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,60,1529304.csv,,,,,,
Punjab Kings,7,1.0,0.1,5.6,mandatory,C Connolly,R Shepherd,Suryansh Shedge,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,61,1529304.csv,,,,,,
Punjab Kings,7,2.0,0.1,5.6,mandatory,Suryansh Shedge,R Shepherd,C Connolly,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,62,1529304.csv,,,,,,
Punjab Kings,7,3.0,0.1,5.6,mandatory,C Connolly,R Shepherd,Suryansh Shedge,0,0,0,,,,,,,,,C Connolly,caught,,,,,JG Bethell,20.0,223.0,62,1529304.csv,,,,,,
Punjab Kings,7,4.0,0.1,5.6,mandatory,MP Stoinis,R Shepherd,Suryansh Shedge,2,0,2,,,,,,,,,,,,,,,,20.0,223.0,64,1529304.csv,,,,,,
Punjab Kings,7,5.0,0.1,5.6,mandatory,MP Stoinis,R Shepherd,Suryansh Shedge,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,64,1529304.csv,,,,,,
Punjab Kings,7,6.0,0.1,5.6,mandatory,MP Stoinis,R Shepherd,Suryansh Shedge,4,0,4,,,,,,,,,,,,,,,,20.0,223.0,68,1529304.csv,,,,,,
Punjab Kings,8,1.0,0.1,5.6,mandatory,Suryansh Shedge,Suyash Sharma,MP Stoinis,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,69,1529304.csv,,,,,,
Punjab Kings,8,2.0,0.1,5.6,mandatory,MP Stoinis,Suyash Sharma,Suryansh Shedge,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,70,1529304.csv,,,,,,
Punjab Kings,8,3.0,0.1,5.6,mandatory,Suryansh Shedge,Suyash Sharma,MP Stoinis,6,0,6,,,,,,,,,,,,,,,,20.0,223.0,76,1529304.csv,,,,,,
Punjab Kings,8,4.0,0.1,5.6,mandatory,Suryansh Shedge,Suyash Sharma,MP Stoinis,2,0,2,,,,,,,,,,,,,,,,20.0,223.0,78,1529304.csv,,,,,,
Punjab Kings,8,5.0,0.1,5.6,mandatory,Suryansh Shedge,Suyash Sharma,MP Stoinis,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,79,1529304.csv,,,,,,
Punjab Kings,8,6.0,0.1,5.6,mandatory,MP Stoinis,Suyash Sharma,Suryansh Shedge,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,80,1529304.csv,,,,,,
Punjab Kings,9,1.0,0.1,5.6,mandatory,MP Stoinis,KH Pandya,Suryansh Shedge,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,81,1529304.csv,,,,,,
Punjab Kings,9,2.0,0.1,5.6,mandatory,Suryansh Shedge,KH Pandya,MP Stoinis,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,82,1529304.csv,,,,,,
Punjab Kings,9,3.0,0.1,5.6,mandatory,MP Stoinis,KH Pandya,Suryansh Shedge,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,83,1529304.csv,,,,,,
Punjab Kings,9,4.0,0.1,5.6,mandatory,Suryansh Shedge,KH Pandya,MP Stoinis,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,84,1529304.csv,,,,,,
Punjab Kings,9,5.0,0.1,5.6,mandatory,MP Stoinis,KH Pandya,Suryansh Shedge,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,85,1529304.csv,,,,,,
Punjab Kings,9,6.0,0.1,5.6,mandatory,Suryansh Shedge,KH Pandya,MP Stoinis,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,86,1529304.csv,,,,,,
Punjab Kings,10,1.0,0.1,5.6,mandatory,Suryansh Shedge,Suyash Sharma,MP Stoinis,2,0,2,,,,,,,,,,,,,,,,20.0,223.0,88,1529304.csv,,,,,,
Punjab Kings,10,2.0,0.1,5.6,mandatory,Suryansh Shedge,Suyash Sharma,MP Stoinis,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,89,1529304.csv,,,,,,
Punjab Kings,10,3.0,0.1,5.6,mandatory,MP Stoinis,Suyash Sharma,Suryansh Shedge,2,0,2,,,,,,,,,,,,,,,,20.0,223.0,91,1529304.csv,,,,,,
Punjab Kings,10,4.0,0.1,5.6,mandatory,MP Stoinis,Suyash Sharma,Suryansh Shedge,0,1,1,,,,,,1.0,,,,,,,,,,20.0,223.0,92,1529304.csv,,,,,,
Punjab Kings,10,5.0,0.1,5.6,mandatory,MP Stoinis,Suyash Sharma,Suryansh Shedge,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,93,1529304.csv,,,,,,
Punjab Kings,10,6.0,0.1,5.6,mandatory,Suryansh Shedge,Suyash Sharma,MP Stoinis,0,0,0,,,,,,,,,Suryansh Shedge,caught,,,,,V Kohli,20.0,223.0,93,1529304.csv,,,,,,
Punjab Kings,10,7.0,0.1,5.6,mandatory,Shashank Singh,Suyash Sharma,MP Stoinis,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,93,1529304.csv,,,,,,
Punjab Kings,11,1.0,0.1,5.6,mandatory,MP Stoinis,KH Pandya,Shashank Singh,0,1,1,,,,,,1.0,,,,,,,,,,20.0,223.0,94,1529304.csv,,,,,,
Punjab Kings,11,2.0,0.1,5.6,mandatory,MP Stoinis,KH Pandya,Shashank Singh,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,94,1529304.csv,,,,,,
Punjab Kings,11,3.0,0.1,5.6,mandatory,MP Stoinis,KH Pandya,Shashank Singh,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,95,1529304.csv,,,,,,
Punjab Kings,11,4.0,0.1,5.6,mandatory,Shashank Singh,KH Pandya,MP Stoinis,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,96,1529304.csv,,,,,,
Punjab Kings,11,5.0,0.1,5.6,mandatory,MP Stoinis,KH Pandya,Shashank Singh,4,0,4,,,,,,,,,,,,,,,,20.0,223.0,100,1529304.csv,,,,,,
Punjab Kings,11,6.0,0.1,5.6,mandatory,MP Stoinis,KH Pandya,Shashank Singh,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,101,1529304.csv,,,,,,
Punjab Kings,11,7.0,0.1,5.6,mandatory,Shashank Singh,KH Pandya,MP Stoinis,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,102,1529304.csv,,,,,,
Punjab Kings,12,1.0,0.1,5.6,mandatory,Shashank Singh,Suyash Sharma,MP Stoinis,6,0,6,,,,,,,,,,,,,,,,20.0,223.0,108,1529304.csv,,,,,,
Punjab Kings,12,2.0,0.1,5.6,mandatory,Shashank Singh,Suyash Sharma,MP Stoinis,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,109,1529304.csv,,,,,,
Punjab Kings,12,3.0,0.1,5.6,mandatory,MP Stoinis,Suyash Sharma,Shashank Singh,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,110,1529304.csv,,,,,,
Punjab Kings,12,4.0,0.1,5.6,mandatory,Shashank Singh,Suyash Sharma,MP Stoinis,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,110,1529304.csv,,,,,,
Punjab Kings,12,5.0,0.1,5.6,mandatory,Shashank Singh,Suyash Sharma,MP Stoinis,6,0,6,,,,,,,,,,,,,,,,20.0,223.0,116,1529304.csv,,,,,,
Punjab Kings,12,6.0,0.1,5.6,mandatory,Shashank Singh,Suyash Sharma,MP Stoinis,6,0,6,,,,,,,,,,,,,,,,20.0,223.0,122,1529304.csv,,,,,,
Punjab Kings,13,1.0,0.1,5.6,mandatory,MP Stoinis,KH Pandya,Shashank Singh,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,123,1529304.csv,,,,,,
Punjab Kings,13,2.0,0.1,5.6,mandatory,Shashank Singh,KH Pandya,MP Stoinis,4,0,4,,,,,,,,,,,,,,,,20.0,223.0,127,1529304.csv,,,,,,
Punjab Kings,13,3.0,0.1,5.6,mandatory,Shashank Singh,KH Pandya,MP Stoinis,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,128,1529304.csv,,,,,,
Punjab Kings,13,4.0,0.1,5.6,mandatory,MP Stoinis,KH Pandya,Shashank Singh,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,129,1529304.csv,,,,,,
Punjab Kings,13,5.0,0.1,5.6,mandatory,Shashank Singh,KH Pandya,MP Stoinis,4,0,4,,,,,,,,,,,,,,,,20.0,223.0,133,1529304.csv,,,,,,
Punjab Kings,13,6.0,0.1,5.6,mandatory,Shashank Singh,KH Pandya,MP Stoinis,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,134,1529304.csv,,,,,,
Punjab Kings,14,1.0,0.1,5.6,mandatory,Shashank Singh,Rasikh Salam,MP Stoinis,0,1,1,,,,,,1.0,,,,,,,,,,20.0,223.0,135,1529304.csv,,,,,,
Punjab Kings,14,2.0,0.1,5.6,mandatory,Shashank Singh,Rasikh Salam,MP Stoinis,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,136,1529304.csv,,,,,,
Punjab Kings,14,3.0,0.1,5.6,mandatory,MP Stoinis,Rasikh Salam,Shashank Singh,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,136,1529304.csv,,,,,,
Punjab Kings,14,4.0,0.1,5.6,mandatory,MP Stoinis,Rasikh Salam,Shashank Singh,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,137,1529304.csv,,,,,,
Punjab Kings,14,5.0,0.1,5.6,mandatory,Shashank Singh,Rasikh Salam,MP Stoinis,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,138,1529304.csv,,,,,,
Punjab Kings,14,6.0,0.1,5.6,mandatory,MP Stoinis,Rasikh Salam,Shashank Singh,4,0,4,,,,,,,,,,,,,,,,20.0,223.0,142,1529304.csv,,,,,,
Punjab Kings,14,7.0,0.1,5.6,mandatory,MP Stoinis,Rasikh Salam,Shashank Singh,4,0,4,,,,,,,,,,,,,,,,20.0,223.0,146,1529304.csv,,,,,,
Punjab Kings,15,1.0,0.1,5.6,mandatory,Shashank Singh,B Kumar,MP Stoinis,2,0,2,,,,,,,,,,,,,,,,20.0,223.0,148,1529304.csv,,,,,,
Punjab Kings,15,2.0,0.1,5.6,mandatory,Shashank Singh,B Kumar,MP Stoinis,6,0,6,,,,,,,,,,,,,,,,20.0,223.0,154,1529304.csv,,,,,,
Punjab Kings,15,3.0,0.1,5.6,mandatory,Shashank Singh,B Kumar,MP Stoinis,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,155,1529304.csv,,,,,,
Punjab Kings,15,4.0,0.1,5.6,mandatory,MP Stoinis,B Kumar,Shashank Singh,4,0,4,,,,,,,,,,,,,,,,20.0,223.0,159,1529304.csv,,,,,,
Punjab Kings,15,5.0,0.1,5.6,mandatory,MP Stoinis,B Kumar,Shashank Singh,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,159,1529304.csv,,,,,,
Punjab Kings,15,6.0,0.1,5.6,mandatory,MP Stoinis,B Kumar,Shashank Singh,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,160,1529304.csv,,,,,,
Punjab Kings,16,1.0,0.1,5.6,mandatory,MP Stoinis,JR Hazlewood,Shashank Singh,0,0,0,Punjab Kings,AT Holdstock,MP Stoinis,struck down,wicket,,,,MP Stoinis,lbw,,,,,,20.0,223.0,160,1529304.csv,,,True,,,
Punjab Kings,16,2.0,0.1,5.6,mandatory,Azmatullah Omarzai,JR Hazlewood,Shashank Singh,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,160,1529304.csv,,,,,,
Punjab Kings,16,3.0,0.1,5.6,mandatory,Azmatullah Omarzai,JR Hazlewood,Shashank Singh,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,161,1529304.csv,,,,,,
Punjab Kings,16,4.0,0.1,5.6,mandatory,Shashank Singh,JR Hazlewood,Azmatullah Omarzai,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,162,1529304.csv,,,,,,
Punjab Kings,16,5.0,0.1,5.6,mandatory,Azmatullah Omarzai,JR Hazlewood,Shashank Singh,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,163,1529304.csv,,,,,,
Punjab Kings,16,6.0,0.1,5.6,mandatory,Shashank Singh,JR Hazlewood,Azmatullah Omarzai,0,4,4,,,,,,,4.0,,,,,,,,,20.0,223.0,167,1529304.csv,,,,,,
Punjab Kings,17,1.0,0.1,5.6,mandatory,Azmatullah Omarzai,B Kumar,Shashank Singh,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,168,1529304.csv,,,,,,
Punjab Kings,17,2.0,0.1,5.6,mandatory,Shashank Singh,B Kumar,Azmatullah Omarzai,4,0,4,,,,,,,,,,,,,,,,20.0,223.0,172,1529304.csv,,,,,,
Punjab Kings,17,3.0,0.1,5.6,mandatory,Shashank Singh,B Kumar,Azmatullah Omarzai,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,172,1529304.csv,,,,,,
Punjab Kings,17,4.0,0.1,5.6,mandatory,Shashank Singh,B Kumar,Azmatullah Omarzai,4,0,4,,,,,,,,,,,,,,,,20.0,223.0,176,1529304.csv,,,,,,
Punjab Kings,17,5.0,0.1,5.6,mandatory,Shashank Singh,B Kumar,Azmatullah Omarzai,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,177,1529304.csv,,,,,,
Punjab Kings,17,6.0,0.1,5.6,mandatory,Azmatullah Omarzai,B Kumar,Shashank Singh,6,0,6,,,,,,,,,,,,,,,,20.0,223.0,183,1529304.csv,,,,,,
Punjab Kings,18,1.0,0.1,5.6,mandatory,Shashank Singh,JR Hazlewood,Azmatullah Omarzai,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,184,1529304.csv,,,,,,
Punjab Kings,18,2.0,0.1,5.6,mandatory,Azmatullah Omarzai,JR Hazlewood,Shashank Singh,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,184,1529304.csv,,,,,,
Punjab Kings,18,3.0,0.1,5.6,mandatory,Azmatullah Omarzai,JR Hazlewood,Shashank Singh,4,0,4,,,,,,,,,,,,,,,,20.0,223.0,188,1529304.csv,,,,,,
Punjab Kings,18,4.0,0.1,5.6,mandatory,Azmatullah Omarzai,JR Hazlewood,Shashank Singh,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,188,1529304.csv,,,,,,
Punjab Kings,18,5.0,0.1,5.6,mandatory,Azmatullah Omarzai,JR Hazlewood,Shashank Singh,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,189,1529304.csv,,,,,,
Punjab Kings,18,6.0,0.1,5.6,mandatory,Shashank Singh,JR Hazlewood,Azmatullah Omarzai,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,190,1529304.csv,,,,,,
Punjab Kings,19,1.0,0.1,5.6,mandatory,Shashank Singh,Rasikh Salam,Azmatullah Omarzai,0,1,1,,,,,,1.0,,,,,,,,,,20.0,223.0,191,1529304.csv,,,,,,
Punjab Kings,19,2.0,0.1,5.6,mandatory,Shashank Singh,Rasikh Salam,Azmatullah Omarzai,2,0,2,,,,,,,,,,,,,,,,20.0,223.0,193,1529304.csv,,,,,,
Punjab Kings,19,3.0,0.1,5.6,mandatory,Shashank Singh,Rasikh Salam,Azmatullah Omarzai,0,1,1,,,,,,1.0,,,,,,,,,,20.0,223.0,194,1529304.csv,,,,,,
Punjab Kings,19,4.0,0.1,5.6,mandatory,Shashank Singh,Rasikh Salam,Azmatullah Omarzai,0,0,0,,,,,,,,,Shashank Singh,caught,,,,,V Kohli,20.0,223.0,194,1529304.csv,,,,,,
Punjab Kings,19,5.0,0.1,5.6,mandatory,Harpreet Brar,Rasikh Salam,Azmatullah Omarzai,0,0,0,,,,,,,,,,,,,,,,20.0,223.0,194,1529304.csv,,,,,,
Punjab Kings,19,6.0,0.1,5.6,mandatory,Harpreet Brar,Rasikh Salam,Azmatullah Omarzai,4,0,4,,,,,,,,,,,,,,,,20.0,223.0,198,1529304.csv,,,,,,
Punjab Kings,19,7.0,0.1,5.6,mandatory,Harpreet Brar,Rasikh Salam,Azmatullah Omarzai,1,0,1,,,,,,,,,,,,,,,,20.0,223.0,199,1529304.csv,,,,,,
Punjab Kings,19,8.0,0.1,5.6,mandatory,Azmatullah Omarzai,Rasikh Salam,Harpreet Brar,0,0,0,,,,,,,,,Azmatullah Omarzai,caught,,,,,TH David,20.0,223.0,199,1529304.csv,,,,,,
Rajasthan Royals,0,1.0,0.1,5.7,mandatory,YBK Jaiswal,MA Starc,V Suryavanshi,0,0,0,,,,,,,,,,,,,,,,,,0,1529305.csv,,,,,,
Rajasthan Royals,0,2.0,0.1,5.7,mandatory,YBK Jaiswal,MA Starc,V Suryavanshi,4,0,4,,,,,,,,,,,,,,,,,,4,1529305.csv,,,,,,
Rajasthan Royals,0,3.0,0.1,5.7,mandatory,YBK Jaiswal,MA Starc,V Suryavanshi,4,0,4,,,,,,,,,,,,,,,,,,8,1529305.csv,,,,,,
Rajasthan Royals,0,4.0,0.1,5.7,mandatory,YBK Jaiswal,MA Starc,V Suryavanshi,0,0,0,,,,,,,,,,,,,,,,,,8,1529305.csv,,,,,,
Rajasthan Royals,0,5.0,0.1,5.7,mandatory,YBK Jaiswal,MA Starc,V Suryavanshi,4,0,4,,,,,,,,,,,,,,,,,,12,1529305.csv,,,,,,
Rajasthan Royals,0,6.0,0.1,5.7,mandatory,YBK Jaiswal,MA Starc,V Suryavanshi,0,0,0,,,,,,,,,,,,,,,,,,12,1529305.csv,,,,,,
Rajasthan Royals,1,1.0,0.1,5.7,mandatory,V Suryavanshi,L Ngidi,YBK Jaiswal,6,0,6,,,,,,,,,,,,,,,,,,18,1529305.csv,,,,,,
Rajasthan Royals,1,2.0,0.1,5.7,mandatory,V Suryavanshi,L Ngidi,YBK Jaiswal,1,0,1,,,,,,,,,,,,,,,,,,19,1529305.csv,,,,,,
